nohup: ignoring input
=== Stage 1: Energy-Only Training (v6.0) ===
Data: 2020-01-01 to 2023-12-31
Device: cuda
Total steps: 1000000
Max grad norm: 1.0
LR: actor=0.0003 critic=0.0003 ttfe=0.0003
τ_gumbel: 1.0 → 0.1
Enriched obs: TTFE=36-dim input, obs_dim=108, static_dim=32
Warming up for 1000 steps...
Step  148000/1000000 | ep=1294 | critic=2.3970 | actor=-28.5509 | alpha=0.1949 | avg_reward=107.1 | avg_raw_reward=3131.8 | avg_soc=9.83 | grad_c=178.741 [q1=129.2 q2=123.5] | grad_a=0.819 | grad_t=0.085 [proj=0.0 attn=0.1] | mode=[ch=46% dc=42% id=12%] | tau_g=0.867 | 23.2 steps/s | pct24h=0.57 z24h=-0.04 da_rt=0.0247
Step  149000/1000000 | ep=1301 | critic=4.3452 | actor=-29.8571 | alpha=0.1971 | avg_reward=51.4 | avg_raw_reward=311.9 | avg_soc=11.10 | grad_c=102.129 [q1=26.8 q2=98.6] | grad_a=8.318 | grad_t=0.290 [proj=0.0 attn=0.3] | mode=[ch=45% dc=39% id=16%] | tau_g=0.866 | 23.2 steps/s | pct24h=0.47 z24h=0.04 da_rt=0.0343
Step  150000/1000000 | ep=1308 | critic=1.9734 | actor=-28.1505 | alpha=0.1972 | avg_reward=61.8 | avg_raw_reward=2869.5 | avg_soc=8.23 | grad_c=52.500 [q1=47.2 q2=23.1] | grad_a=0.872 | grad_t=0.101 [proj=0.1 attn=0.1] | mode=[ch=46% dc=38% id=16%] | tau_g=0.865 | 23.2 steps/s | pct24h=0.76 z24h=0.89 da_rt=-0.0445
  Checkpoint saved: checkpoints/stage1_v60/checkpoint_step150000.pt
Step  151000/1000000 | ep=1326 | critic=1.7531 | actor=-29.8895 | alpha=0.1919 | avg_reward=86.1 | avg_raw_reward=6317.3 | avg_soc=9.57 | grad_c=68.350 [q1=50.7 q2=45.8] | grad_a=24.957 | grad_t=1.400 [proj=1.1 attn=0.8] | mode=[ch=60% dc=30% id=10%] | tau_g=0.864 | 23.2 steps/s | pct24h=0.77 z24h=0.96 da_rt=0.4954
Step  152000/1000000 | ep=1340 | critic=3.3646 | actor=-30.7548 | alpha=0.1999 | avg_reward=48.7 | avg_raw_reward=8882.7 | avg_soc=11.90 | grad_c=139.336 [q1=29.0 q2=136.3] | grad_a=1.267 | grad_t=0.093 [proj=0.0 attn=0.1] | mode=[ch=52% dc=37% id=11%] | tau_g=0.863 | 23.2 steps/s | pct24h=0.71 z24h=0.68 da_rt=-0.1823
Step  153000/1000000 | ep=1349 | critic=3.9256 | actor=-27.9963 | alpha=0.2040 | avg_reward=57.5 | avg_raw_reward=5876.4 | avg_soc=7.27 | grad_c=145.289 [q1=144.2 q2=17.7] | grad_a=3.313 | grad_t=0.262 [proj=0.0 attn=0.3] | mode=[ch=40% dc=37% id=23%] | tau_g=0.862 | 23.2 steps/s | pct24h=0.61 z24h=0.13 da_rt=0.0131
Step  154000/1000000 | ep=1359 | critic=1.8862 | actor=-28.4190 | alpha=0.2072 | avg_reward=-11.2 | avg_raw_reward=106.4 | avg_soc=9.55 | grad_c=21.408 [q1=13.6 q2=16.6] | grad_a=1.313 | grad_t=0.110 [proj=0.0 attn=0.1] | mode=[ch=39% dc=39% id=22%] | tau_g=0.861 | 23.2 steps/s | pct24h=0.30 z24h=-0.28 da_rt=0.0017
Step  155000/1000000 | ep=1368 | critic=2.4343 | actor=-30.4267 | alpha=0.2083 | avg_reward=33.1 | avg_raw_reward=593.0 | avg_soc=7.05 | grad_c=86.498 [q1=76.0 q2=41.3] | grad_a=3.045 | grad_t=0.157 [proj=0.1 attn=0.1] | mode=[ch=43% dc=35% id=23%] | tau_g=0.861 | 23.2 steps/s | pct24h=0.36 z24h=-0.47 da_rt=0.0004
Step  156000/1000000 | ep=1373 | critic=3.8395 | actor=-30.9484 | alpha=0.2141 | avg_reward=31.4 | avg_raw_reward=241.5 | avg_soc=7.39 | grad_c=123.716 [q1=46.8 q2=114.5] | grad_a=1.379 | grad_t=0.094 [proj=0.0 attn=0.1] | mode=[ch=34% dc=39% id=27%] | tau_g=0.860 | 23.2 steps/s | pct24h=0.34 z24h=-0.01 da_rt=0.0010
Step  157000/1000000 | ep=1381 | critic=2.2220 | actor=-29.1062 | alpha=0.2113 | avg_reward=9.8 | avg_raw_reward=109.8 | avg_soc=7.96 | grad_c=75.994 [q1=29.0 q2=70.3] | grad_a=1.057 | grad_t=0.066 [proj=0.0 attn=0.1] | mode=[ch=42% dc=40% id=18%] | tau_g=0.859 | 23.2 steps/s | pct24h=0.56 z24h=0.02 da_rt=0.0066
Step  158000/1000000 | ep=1387 | critic=3.1277 | actor=-28.7887 | alpha=0.2113 | avg_reward=-3.7 | avg_raw_reward=92.2 | avg_soc=8.06 | grad_c=45.017 [q1=33.8 q2=29.8] | grad_a=1.187 | grad_t=0.340 [proj=0.3 attn=0.2] | mode=[ch=40% dc=37% id=23%] | tau_g=0.858 | 23.2 steps/s | pct24h=0.69 z24h=0.39 da_rt=0.0155
Step  159000/1000000 | ep=1396 | critic=2.4763 | actor=-31.6823 | alpha=0.2136 | avg_reward=-20.6 | avg_raw_reward=47.0 | avg_soc=7.18 | grad_c=91.108 [q1=86.6 q2=28.2] | grad_a=1.056 | grad_t=0.129 [proj=0.1 attn=0.1] | mode=[ch=45% dc=37% id=18%] | tau_g=0.857 | 23.2 steps/s | pct24h=0.07 z24h=-0.97 da_rt=0.0056
Step  160000/1000000 | ep=1403 | critic=2.1886 | actor=-30.6717 | alpha=0.2100 | avg_reward=-9.7 | avg_raw_reward=16.0 | avg_soc=8.93 | grad_c=49.706 [q1=41.7 q2=27.0] | grad_a=3.309 | grad_t=0.254 [proj=0.0 attn=0.3] | mode=[ch=39% dc=37% id=24%] | tau_g=0.856 | 23.2 steps/s | pct24h=0.33 z24h=-0.52 da_rt=0.0064
Step  161000/1000000 | ep=1409 | critic=2.9924 | actor=-29.2084 | alpha=0.2098 | avg_reward=6.7 | avg_raw_reward=104.5 | avg_soc=7.98 | grad_c=84.434 [q1=72.1 q2=44.0] | grad_a=0.795 | grad_t=0.133 [proj=0.0 attn=0.1] | mode=[ch=41% dc=40% id=19%] | tau_g=0.855 | 23.2 steps/s | pct24h=0.56 z24h=-0.04 da_rt=0.0051
Step  162000/1000000 | ep=1416 | critic=1.9076 | actor=-31.5942 | alpha=0.2151 | avg_reward=72.0 | avg_raw_reward=971.9 | avg_soc=8.18 | grad_c=27.837 [q1=17.2 q2=21.8] | grad_a=1.591 | grad_t=0.089 [proj=0.0 attn=0.1] | mode=[ch=43% dc=46% id=12%] | tau_g=0.854 | 23.2 steps/s | pct24h=0.64 z24h=0.09 da_rt=-0.0003
Step  163000/1000000 | ep=1421 | critic=3.1606 | actor=-32.7318 | alpha=0.2125 | avg_reward=60.9 | avg_raw_reward=886.9 | avg_soc=9.34 | grad_c=61.855 [q1=54.7 q2=28.8] | grad_a=2.593 | grad_t=0.194 [proj=0.0 attn=0.2] | mode=[ch=40% dc=42% id=18%] | tau_g=0.853 | 23.2 steps/s | pct24h=0.42 z24h=-0.04 da_rt=0.0054
Step  164000/1000000 | ep=1426 | critic=3.0788 | actor=-31.3296 | alpha=0.2113 | avg_reward=67.9 | avg_raw_reward=285.8 | avg_soc=8.47 | grad_c=66.056 [q1=27.2 q2=60.2] | grad_a=3.130 | grad_t=0.236 [proj=0.1 attn=0.2] | mode=[ch=40% dc=42% id=18%] | tau_g=0.852 | 23.2 steps/s | pct24h=0.64 z24h=0.26 da_rt=-0.0050
Step  165000/1000000 | ep=1434 | critic=2.4153 | actor=-33.3674 | alpha=0.2139 | avg_reward=36.2 | avg_raw_reward=321.6 | avg_soc=7.67 | grad_c=66.063 [q1=23.2 q2=61.8] | grad_a=5.982 | grad_t=0.307 [proj=0.2 attn=0.2] | mode=[ch=40% dc=44% id=17%] | tau_g=0.852 | 23.2 steps/s | pct24h=0.61 z24h=-0.16 da_rt=0.0017
Step  166000/1000000 | ep=1439 | critic=2.5875 | actor=-32.8432 | alpha=0.2096 | avg_reward=11.7 | avg_raw_reward=150.0 | avg_soc=7.72 | grad_c=122.508 [q1=85.7 q2=87.5] | grad_a=1.098 | grad_t=0.079 [proj=0.0 attn=0.1] | mode=[ch=44% dc=38% id=18%] | tau_g=0.851 | 23.2 steps/s | pct24h=0.60 z24h=0.14 da_rt=0.0109
Step  167000/1000000 | ep=1445 | critic=4.5358 | actor=-30.8579 | alpha=0.2204 | avg_reward=-2.7 | avg_raw_reward=60.0 | avg_soc=10.13 | grad_c=162.817 [q1=95.3 q2=132.0] | grad_a=0.810 | grad_t=0.081 [proj=0.0 attn=0.1] | mode=[ch=40% dc=35% id=26%] | tau_g=0.850 | 23.2 steps/s | pct24h=0.53 z24h=0.19 da_rt=0.0002
Step  168000/1000000 | ep=1452 | critic=2.2669 | actor=-32.7755 | alpha=0.2267 | avg_reward=19.9 | avg_raw_reward=82.9 | avg_soc=9.46 | grad_c=181.050 [q1=74.8 q2=164.9] | grad_a=1.781 | grad_t=0.118 [proj=0.0 attn=0.1] | mode=[ch=40% dc=34% id=26%] | tau_g=0.849 | 23.2 steps/s | pct24h=0.69 z24h=0.61 da_rt=0.0014
Step  169000/1000000 | ep=1460 | critic=2.9041 | actor=-32.6234 | alpha=0.2303 | avg_reward=8.2 | avg_raw_reward=99.7 | avg_soc=10.14 | grad_c=155.500 [q1=149.5 q2=42.8] | grad_a=0.936 | grad_t=0.131 [proj=0.1 attn=0.1] | mode=[ch=40% dc=44% id=16%] | tau_g=0.848 | 23.2 steps/s | pct24h=0.53 z24h=0.34 da_rt=-0.0067
Step  170000/1000000 | ep=1464 | critic=3.0160 | actor=-30.6759 | alpha=0.2361 | avg_reward=6.9 | avg_raw_reward=99.1 | avg_soc=11.25 | grad_c=62.833 [q1=23.6 q2=58.2] | grad_a=0.758 | grad_t=0.159 [proj=0.1 attn=0.1] | mode=[ch=38% dc=33% id=30%] | tau_g=0.847 | 23.2 steps/s | pct24h=0.58 z24h=0.32 da_rt=0.0034
Step  171000/1000000 | ep=1474 | critic=2.6222 | actor=-31.6624 | alpha=0.2580 | avg_reward=-39.6 | avg_raw_reward=-28.5 | avg_soc=12.18 | grad_c=29.824 [q1=21.2 q2=21.0] | grad_a=14.811 | grad_t=1.683 [proj=1.1 attn=1.3] | mode=[ch=48% dc=30% id=22%] | tau_g=0.846 | 23.2 steps/s | pct24h=0.70 z24h=0.83 da_rt=0.0026
Step  172000/1000000 | ep=1479 | critic=4.0747 | actor=-33.5111 | alpha=0.2428 | avg_reward=-16.9 | avg_raw_reward=19.2 | avg_soc=9.82 | grad_c=181.966 [q1=96.5 q2=154.2] | grad_a=0.989 | grad_t=0.087 [proj=0.0 attn=0.1] | mode=[ch=40% dc=34% id=26%] | tau_g=0.845 | 23.2 steps/s | pct24h=0.46 z24h=-0.07 da_rt=0.0032
Step  173000/1000000 | ep=1485 | critic=3.5037 | actor=-29.8001 | alpha=0.2516 | avg_reward=6.3 | avg_raw_reward=174.2 | avg_soc=10.23 | grad_c=203.636 [q1=104.8 q2=174.6] | grad_a=0.904 | grad_t=0.161 [proj=0.1 attn=0.1] | mode=[ch=42% dc=34% id=23%] | tau_g=0.844 | 23.2 steps/s | pct24h=0.70 z24h=0.78 da_rt=-0.0004
Step  174000/1000000 | ep=1493 | critic=3.5630 | actor=-31.3797 | alpha=0.2357 | avg_reward=-14.3 | avg_raw_reward=23.5 | avg_soc=12.13 | grad_c=242.853 [q1=212.1 q2=118.2] | grad_a=1.310 | grad_t=0.159 [proj=0.1 attn=0.1] | mode=[ch=42% dc=35% id=24%] | tau_g=0.843 | 23.2 steps/s | pct24h=0.36 z24h=-0.42 da_rt=0.0018
Step  175000/1000000 | ep=1503 | critic=2.4447 | actor=-30.8059 | alpha=0.2363 | avg_reward=9.9 | avg_raw_reward=830.9 | avg_soc=10.43 | grad_c=125.421 [q1=109.5 q2=61.2] | grad_a=6.522 | grad_t=0.361 [proj=0.1 attn=0.4] | mode=[ch=47% dc=34% id=18%] | tau_g=0.843 | 23.2 steps/s | pct24h=0.60 z24h=0.18 da_rt=0.0040
Step  176000/1000000 | ep=1510 | critic=3.6007 | actor=-28.9739 | alpha=0.2299 | avg_reward=10.7 | avg_raw_reward=807.3 | avg_soc=8.44 | grad_c=104.082 [q1=32.1 q2=99.0] | grad_a=0.954 | grad_t=0.098 [proj=0.0 attn=0.1] | mode=[ch=42% dc=34% id=25%] | tau_g=0.842 | 23.2 steps/s | pct24h=0.80 z24h=1.13 da_rt=0.0082
Step  177000/1000000 | ep=1515 | critic=3.3488 | actor=-29.6612 | alpha=0.2077 | avg_reward=18.2 | avg_raw_reward=155.2 | avg_soc=13.12 | grad_c=162.016 [q1=145.8 q2=70.6] | grad_a=0.676 | grad_t=0.067 [proj=0.0 attn=0.1] | mode=[ch=43% dc=39% id=18%] | tau_g=0.841 | 23.2 steps/s | pct24h=0.25 z24h=-0.50 da_rt=0.0042
Step  178000/1000000 | ep=1522 | critic=2.9023 | actor=-30.8711 | alpha=0.2166 | avg_reward=11.6 | avg_raw_reward=202.4 | avg_soc=10.11 | grad_c=186.486 [q1=109.9 q2=150.7] | grad_a=0.996 | grad_t=0.109 [proj=0.1 attn=0.1] | mode=[ch=42% dc=40% id=18%] | tau_g=0.840 | 23.2 steps/s | pct24h=0.48 z24h=0.24 da_rt=-0.0063
Step  179000/1000000 | ep=1529 | critic=2.5654 | actor=-31.7441 | alpha=0.2168 | avg_reward=17.9 | avg_raw_reward=199.1 | avg_soc=12.00 | grad_c=261.712 [q1=138.5 q2=222.1] | grad_a=1.818 | grad_t=0.108 [proj=0.1 attn=0.1] | mode=[ch=43% dc=36% id=21%] | tau_g=0.839 | 23.2 steps/s | pct24h=0.40 z24h=-0.40 da_rt=0.0023
Step  180000/1000000 | ep=1535 | critic=1.7995 | actor=-30.0392 | alpha=0.2084 | avg_reward=21.2 | avg_raw_reward=598.7 | avg_soc=8.28 | grad_c=266.505 [q1=107.6 q2=243.8] | grad_a=1.581 | grad_t=0.159 [proj=0.0 attn=0.2] | mode=[ch=45% dc=38% id=17%] | tau_g=0.838 | 23.2 steps/s | pct24h=0.26 z24h=-0.19 da_rt=0.0069
Step  181000/1000000 | ep=1540 | critic=3.2086 | actor=-32.2130 | alpha=0.2065 | avg_reward=44.0 | avg_raw_reward=950.1 | avg_soc=10.03 | grad_c=149.600 [q1=73.5 q2=130.3] | grad_a=1.729 | grad_t=0.146 [proj=0.0 attn=0.1] | mode=[ch=42% dc=36% id=22%] | tau_g=0.837 | 23.2 steps/s | pct24h=0.40 z24h=-0.45 da_rt=0.0047
Step  182000/1000000 | ep=1545 | critic=3.3937 | actor=-31.6733 | alpha=0.2018 | avg_reward=48.8 | avg_raw_reward=1056.6 | avg_soc=9.46 | grad_c=255.013 [q1=84.2 q2=240.7] | grad_a=1.093 | grad_t=0.083 [proj=0.0 attn=0.1] | mode=[ch=40% dc=38% id=22%] | tau_g=0.836 | 23.2 steps/s | pct24h=0.56 z24h=0.24 da_rt=-0.0148
Step  183000/1000000 | ep=1550 | critic=2.0946 | actor=-33.6346 | alpha=0.1948 | avg_reward=64.4 | avg_raw_reward=945.8 | avg_soc=8.08 | grad_c=99.542 [q1=88.9 q2=44.7] | grad_a=1.188 | grad_t=0.170 [proj=0.1 attn=0.2] | mode=[ch=42% dc=39% id=19%] | tau_g=0.835 | 23.2 steps/s | pct24h=0.68 z24h=0.61 da_rt=-0.0072
Step  184000/1000000 | ep=1555 | critic=2.6786 | actor=-32.9478 | alpha=0.2022 | avg_reward=42.8 | avg_raw_reward=321.0 | avg_soc=10.64 | grad_c=56.944 [q1=54.2 q2=17.5] | grad_a=1.390 | grad_t=0.166 [proj=0.1 attn=0.2] | mode=[ch=37% dc=39% id=25%] | tau_g=0.834 | 23.2 steps/s | pct24h=0.13 z24h=-1.91 da_rt=0.0055
Step  185000/1000000 | ep=1560 | critic=2.2154 | actor=-31.5148 | alpha=0.2047 | avg_reward=4.3 | avg_raw_reward=33.6 | avg_soc=8.97 | grad_c=103.057 [q1=36.7 q2=96.3] | grad_a=0.970 | grad_t=0.116 [proj=0.1 attn=0.1] | mode=[ch=36% dc=31% id=33%] | tau_g=0.834 | 23.2 steps/s | pct24h=0.44 z24h=-0.32 da_rt=-0.0020
Step  186000/1000000 | ep=1566 | critic=2.9677 | actor=-32.4544 | alpha=0.2040 | avg_reward=5.2 | avg_raw_reward=40.1 | avg_soc=9.45 | grad_c=88.244 [q1=38.7 q2=79.3] | grad_a=1.849 | grad_t=0.128 [proj=0.1 attn=0.1] | mode=[ch=38% dc=38% id=24%] | tau_g=0.833 | 23.2 steps/s | pct24h=0.14 z24h=-1.49 da_rt=0.0035
Step  187000/1000000 | ep=1573 | critic=1.1484 | actor=-31.8717 | alpha=0.1965 | avg_reward=-2.0 | avg_raw_reward=244.1 | avg_soc=10.22 | grad_c=89.400 [q1=64.3 q2=62.1] | grad_a=1.183 | grad_t=0.167 [proj=0.1 attn=0.1] | mode=[ch=40% dc=37% id=23%] | tau_g=0.832 | 23.2 steps/s | pct24h=0.56 z24h=0.07 da_rt=-0.0001
Step  188000/1000000 | ep=1580 | critic=3.0278 | actor=-30.7344 | alpha=0.2057 | avg_reward=-10.3 | avg_raw_reward=57.7 | avg_soc=8.88 | grad_c=94.576 [q1=89.2 q2=31.4] | grad_a=2.118 | grad_t=0.519 [proj=0.5 attn=0.3] | mode=[ch=44% dc=35% id=20%] | tau_g=0.831 | 23.2 steps/s | pct24h=0.38 z24h=-0.43 da_rt=0.0052
Step  189000/1000000 | ep=1585 | critic=2.3190 | actor=-31.8671 | alpha=0.2062 | avg_reward=1.1 | avg_raw_reward=32.9 | avg_soc=7.07 | grad_c=44.677 [q1=14.0 q2=42.4] | grad_a=1.438 | grad_t=0.102 [proj=0.0 attn=0.1] | mode=[ch=37% dc=36% id=28%] | tau_g=0.830 | 23.3 steps/s | pct24h=0.55 z24h=0.05 da_rt=0.0030
Step  190000/1000000 | ep=1591 | critic=1.6235 | actor=-31.2563 | alpha=0.2018 | avg_reward=-0.7 | avg_raw_reward=24.2 | avg_soc=5.97 | grad_c=150.928 [q1=58.4 q2=139.2] | grad_a=2.106 | grad_t=0.109 [proj=0.0 attn=0.1] | mode=[ch=39% dc=38% id=23%] | tau_g=0.829 | 23.3 steps/s | pct24h=0.63 z24h=0.27 da_rt=-0.0045
Step  191000/1000000 | ep=1598 | critic=3.1718 | actor=-32.0096 | alpha=0.2018 | avg_reward=-6.1 | avg_raw_reward=24.0 | avg_soc=7.61 | grad_c=85.058 [q1=63.4 q2=56.7] | grad_a=2.946 | grad_t=0.210 [proj=0.0 attn=0.2] | mode=[ch=34% dc=36% id=30%] | tau_g=0.828 | 23.3 steps/s | pct24h=0.34 z24h=-0.74 da_rt=0.0044
Step  192000/1000000 | ep=1604 | critic=2.1127 | actor=-33.2963 | alpha=0.1975 | avg_reward=-15.9 | avg_raw_reward=-0.1 | avg_soc=6.72 | grad_c=191.331 [q1=108.7 q2=157.5] | grad_a=3.277 | grad_t=0.306 [proj=0.1 attn=0.3] | mode=[ch=32% dc=36% id=31%] | tau_g=0.827 | 23.3 steps/s | pct24h=0.43 z24h=-0.27 da_rt=0.0030
Step  193000/1000000 | ep=1610 | critic=2.2987 | actor=-30.6361 | alpha=0.1984 | avg_reward=-14.8 | avg_raw_reward=101.9 | avg_soc=8.50 | grad_c=103.493 [q1=38.3 q2=96.1] | grad_a=1.873 | grad_t=0.141 [proj=0.1 attn=0.1] | mode=[ch=30% dc=34% id=36%] | tau_g=0.826 | 23.3 steps/s | pct24h=0.44 z24h=-0.20 da_rt=0.0027
Step  194000/1000000 | ep=1615 | critic=2.0170 | actor=-31.4191 | alpha=0.1959 | avg_reward=-12.4 | avg_raw_reward=104.4 | avg_soc=8.01 | grad_c=77.913 [q1=31.4 q2=71.3] | grad_a=1.391 | grad_t=0.116 [proj=0.0 attn=0.1] | mode=[ch=33% dc=32% id=35%] | tau_g=0.825 | 23.3 steps/s | pct24h=0.40 z24h=-0.30 da_rt=0.0006
Step  195000/1000000 | ep=1619 | critic=2.6088 | actor=-32.6098 | alpha=0.1990 | avg_reward=-2.1 | avg_raw_reward=64.1 | avg_soc=6.24 | grad_c=79.859 [q1=62.7 q2=49.5] | grad_a=1.451 | grad_t=0.145 [proj=0.0 attn=0.1] | mode=[ch=35% dc=36% id=30%] | tau_g=0.825 | 23.3 steps/s | pct24h=0.46 z24h=-0.10 da_rt=0.0373
Step  196000/1000000 | ep=1624 | critic=3.3859 | actor=-32.5259 | alpha=0.1934 | avg_reward=-3.2 | avg_raw_reward=70.2 | avg_soc=9.13 | grad_c=40.272 [q1=13.9 q2=37.8] | grad_a=1.559 | grad_t=0.118 [proj=0.0 attn=0.1] | mode=[ch=33% dc=35% id=32%] | tau_g=0.824 | 23.3 steps/s | pct24h=0.41 z24h=-0.34 da_rt=0.0006
Step  197000/1000000 | ep=1628 | critic=2.3405 | actor=-33.1285 | alpha=0.1885 | avg_reward=-5.0 | avg_raw_reward=15.2 | avg_soc=7.27 | grad_c=200.503 [q1=190.5 q2=62.4] | grad_a=2.390 | grad_t=0.223 [proj=0.0 attn=0.2] | mode=[ch=33% dc=33% id=34%] | tau_g=0.823 | 23.3 steps/s | pct24h=0.49 z24h=-0.02 da_rt=0.0006
Step  198000/1000000 | ep=1633 | critic=1.6935 | actor=-31.5856 | alpha=0.1904 | avg_reward=-8.5 | avg_raw_reward=7.0 | avg_soc=7.09 | grad_c=136.283 [q1=33.8 q2=132.0] | grad_a=1.859 | grad_t=0.136 [proj=0.0 attn=0.1] | mode=[ch=33% dc=35% id=32%] | tau_g=0.822 | 23.4 steps/s | pct24h=0.61 z24h=0.33 da_rt=0.0026
Step  199000/1000000 | ep=1640 | critic=1.7064 | actor=-35.3290 | alpha=0.1870 | avg_reward=-4.2 | avg_raw_reward=7.8 | avg_soc=7.43 | grad_c=64.085 [q1=57.4 q2=28.6] | grad_a=1.286 | grad_t=0.145 [proj=0.0 attn=0.1] | mode=[ch=37% dc=32% id=31%] | tau_g=0.821 | 23.4 steps/s | pct24h=0.47 z24h=0.00 da_rt=0.0002
Step  200000/1000000 | ep=1646 | critic=2.0400 | actor=-33.6292 | alpha=0.1882 | avg_reward=-19.3 | avg_raw_reward=-0.1 | avg_soc=9.24 | grad_c=134.365 [q1=99.1 q2=90.7] | grad_a=1.743 | grad_t=0.124 [proj=0.0 attn=0.1] | mode=[ch=39% dc=33% id=28%] | tau_g=0.820 | 23.4 steps/s | pct24h=0.51 z24h=-0.20 da_rt=-0.0004
  Checkpoint saved: checkpoints/stage1_v60/checkpoint_step200000.pt
Step  201000/1000000 | ep=1653 | critic=3.1722 | actor=-34.1886 | alpha=0.1871 | avg_reward=-21.8 | avg_raw_reward=102.3 | avg_soc=8.44 | grad_c=89.653 [q1=40.7 q2=79.9] | grad_a=1.285 | grad_t=0.117 [proj=0.0 attn=0.1] | mode=[ch=38% dc=31% id=31%] | tau_g=0.819 | 23.4 steps/s | pct24h=0.54 z24h=0.07 da_rt=0.0019
Step  202000/1000000 | ep=1658 | critic=1.5139 | actor=-33.9070 | alpha=0.1861 | avg_reward=-21.6 | avg_raw_reward=-16.7 | avg_soc=7.84 | grad_c=170.329 [q1=167.1 q2=32.8] | grad_a=0.743 | grad_t=0.115 [proj=0.0 attn=0.1] | mode=[ch=31% dc=30% id=39%] | tau_g=0.818 | 23.4 steps/s | pct24h=0.41 z24h=-0.28 da_rt=0.0016
Step  203000/1000000 | ep=1663 | critic=1.9545 | actor=-35.0253 | alpha=0.1733 | avg_reward=-3.6 | avg_raw_reward=40.3 | avg_soc=7.51 | grad_c=170.916 [q1=51.3 q2=163.0] | grad_a=1.147 | grad_t=0.149 [proj=0.1 attn=0.1] | mode=[ch=34% dc=32% id=34%] | tau_g=0.817 | 23.3 steps/s | pct24h=0.63 z24h=0.30 da_rt=0.0024
Step  204000/1000000 | ep=1668 | critic=1.3395 | actor=-36.4911 | alpha=0.1786 | avg_reward=-2.8 | avg_raw_reward=60.1 | avg_soc=7.89 | grad_c=79.868 [q1=77.3 q2=20.0] | grad_a=2.159 | grad_t=0.159 [proj=0.1 attn=0.2] | mode=[ch=38% dc=32% id=31%] | tau_g=0.816 | 23.3 steps/s | pct24h=0.40 z24h=-0.28 da_rt=-0.0005
Step  205000/1000000 | ep=1675 | critic=1.4143 | actor=-36.9608 | alpha=0.1877 | avg_reward=-27.4 | avg_raw_reward=-19.7 | avg_soc=6.93 | grad_c=113.413 [q1=111.9 q2=18.6] | grad_a=8.605 | grad_t=0.839 [proj=0.6 attn=0.6] | mode=[ch=38% dc=29% id=33%] | tau_g=0.816 | 23.3 steps/s | pct24h=0.32 z24h=-0.56 da_rt=0.0003
Step  206000/1000000 | ep=1683 | critic=2.5625 | actor=-35.5391 | alpha=0.1788 | avg_reward=-17.6 | avg_raw_reward=-2.8 | avg_soc=7.10 | grad_c=34.892 [q1=27.2 q2=21.8] | grad_a=13.713 | grad_t=1.198 [proj=1.0 attn=0.7] | mode=[ch=37% dc=37% id=27%] | tau_g=0.815 | 23.3 steps/s | pct24h=0.60 z24h=0.29 da_rt=0.0016
Step  207000/1000000 | ep=1688 | critic=2.5632 | actor=-34.6017 | alpha=0.1844 | avg_reward=8.7 | avg_raw_reward=619.6 | avg_soc=9.52 | grad_c=50.522 [q1=21.9 q2=45.5] | grad_a=2.350 | grad_t=0.283 [proj=0.2 attn=0.2] | mode=[ch=41% dc=37% id=22%] | tau_g=0.814 | 23.3 steps/s | pct24h=0.35 z24h=-0.29 da_rt=0.0043
Step  208000/1000000 | ep=1692 | critic=0.9183 | actor=-33.2203 | alpha=0.1885 | avg_reward=32.7 | avg_raw_reward=666.6 | avg_soc=7.22 | grad_c=27.087 [q1=23.2 q2=14.0] | grad_a=1.823 | grad_t=0.101 [proj=0.0 attn=0.1] | mode=[ch=35% dc=36% id=29%] | tau_g=0.813 | 23.3 steps/s | pct24h=0.61 z24h=0.30 da_rt=0.0056
Step  209000/1000000 | ep=1696 | critic=3.0180 | actor=-32.6400 | alpha=0.1873 | avg_reward=27.1 | avg_raw_reward=564.7 | avg_soc=8.61 | grad_c=80.357 [q1=29.5 q2=74.8] | grad_a=1.766 | grad_t=0.202 [proj=0.1 attn=0.2] | mode=[ch=29% dc=35% id=36%] | tau_g=0.812 | 23.3 steps/s | pct24h=0.31 z24h=-0.62 da_rt=0.0015
Step  210000/1000000 | ep=1700 | critic=2.9956 | actor=-34.2370 | alpha=0.1873 | avg_reward=13.3 | avg_raw_reward=52.4 | avg_soc=7.33 | grad_c=62.186 [q1=15.8 q2=60.1] | grad_a=1.335 | grad_t=0.134 [proj=0.0 attn=0.1] | mode=[ch=33% dc=33% id=34%] | tau_g=0.811 | 23.3 steps/s | pct24h=0.66 z24h=0.63 da_rt=0.0167
Step  211000/1000000 | ep=1704 | critic=2.3784 | actor=-31.3026 | alpha=0.1864 | avg_reward=27.2 | avg_raw_reward=102.4 | avg_soc=6.40 | grad_c=69.995 [q1=20.1 q2=67.1] | grad_a=1.559 | grad_t=0.166 [proj=0.1 attn=0.1] | mode=[ch=30% dc=35% id=34%] | tau_g=0.810 | 23.3 steps/s | pct24h=0.36 z24h=-0.26 da_rt=0.0036
Step  212000/1000000 | ep=1708 | critic=2.6174 | actor=-33.8553 | alpha=0.1878 | avg_reward=33.3 | avg_raw_reward=236.6 | avg_soc=7.05 | grad_c=39.737 [q1=13.7 q2=37.3] | grad_a=1.277 | grad_t=0.158 [proj=0.1 attn=0.1] | mode=[ch=38% dc=36% id=26%] | tau_g=0.809 | 23.3 steps/s | pct24h=0.45 z24h=0.04 da_rt=0.0031
