nohup: ignoring input
=== Stage 1: Energy-Only Training ===
Data: 2020-01-01 to 2025-11-30
Device: cuda
Total steps: 500000
Max grad norm: 0.5
LR: actor=0.0003 critic=0.0001 ttfe=0.0003
τ_gumbel: 1.0 → 0.3
Warming up for 5000 steps...
Step    6000/500000 | ep=50 | critic=0.7198 | actor=-8.9493 | alpha=0.7530 | avg_reward=-54.9 | avg_raw_reward=127.0 | avg_soc=6.10 | grad_c=0.437 [q1=0.3 q2=0.3] | grad_a=0.424 | grad_t=0.015 [proj=0.0 attn=0.0] | mode=[ch=30% dc=38% id=32%] | tau_g=0.992 | 105.8 steps/s
Step   59000/500000 | ep=695 | critic=1.7982 | actor=-15.9309 | alpha=0.1129 | avg_reward=6.6 | avg_raw_reward=188.0 | avg_soc=8.05 | grad_c=6.890 [q1=4.0 q2=5.6] | grad_a=0.533 | grad_t=0.137 [proj=0.0 attn=0.1] | mode=[ch=34% dc=31% id=35%] | tau_g=0.917 | 22.6 steps/s
Step   60000/500000 | ep=700 | critic=1.2919 | actor=-15.5061 | alpha=0.1126 | avg_reward=-2.4 | avg_raw_reward=126.3 | avg_soc=7.11 | grad_c=8.585 [q1=3.4 q2=7.9] | grad_a=0.406 | grad_t=0.090 [proj=0.0 attn=0.1] | mode=[ch=26% dc=31% id=43%] | tau_g=0.916 | 22.6 steps/s
Step   61000/500000 | ep=704 | critic=2.1546 | actor=-18.0482 | alpha=0.1159 | avg_reward=-1.1 | avg_raw_reward=96.8 | avg_soc=8.80 | grad_c=8.376 [q1=6.9 q2=4.7] | grad_a=0.492 | grad_t=0.133 [proj=0.0 attn=0.1] | mode=[ch=23% dc=28% id=49%] | tau_g=0.915 | 22.5 steps/s
Step   62000/500000 | ep=711 | critic=1.4532 | actor=-17.6378 | alpha=0.1159 | avg_reward=-27.0 | avg_raw_reward=58.1 | avg_soc=8.56 | grad_c=7.037 [q1=5.7 q2=4.1] | grad_a=0.628 | grad_t=0.141 [proj=0.0 attn=0.1] | mode=[ch=29% dc=34% id=37%] | tau_g=0.913 | 22.5 steps/s
Step   63000/500000 | ep=716 | critic=1.6948 | actor=-15.4591 | alpha=0.1231 | avg_reward=-26.8 | avg_raw_reward=30.4 | avg_soc=6.75 | grad_c=8.490 [q1=4.3 q2=7.3] | grad_a=0.416 | grad_t=0.139 [proj=0.0 attn=0.1] | mode=[ch=28% dc=28% id=44%] | tau_g=0.912 | 22.5 steps/s
Step   64000/500000 | ep=724 | critic=2.0158 | actor=-18.0650 | alpha=0.1160 | avg_reward=-29.3 | avg_raw_reward=-20.3 | avg_soc=9.47 | grad_c=8.924 [q1=4.0 q2=8.0] | grad_a=0.481 | grad_t=0.120 [proj=0.0 attn=0.1] | mode=[ch=22% dc=29% id=49%] | tau_g=0.910 | 22.5 steps/s
Step   65000/500000 | ep=731 | critic=1.4635 | actor=-16.3402 | alpha=0.1138 | avg_reward=-33.4 | avg_raw_reward=-32.1 | avg_soc=12.06 | grad_c=8.098 [q1=4.7 q2=6.6] | grad_a=0.416 | grad_t=0.059 [proj=0.0 attn=0.1] | mode=[ch=33% dc=26% id=40%] | tau_g=0.909 | 22.5 steps/s
Step   66000/500000 | ep=742 | critic=1.3376 | actor=-17.4647 | alpha=0.1156 | avg_reward=-43.0 | avg_raw_reward=-38.3 | avg_soc=9.15 | grad_c=7.666 [q1=7.0 q2=3.2] | grad_a=0.492 | grad_t=0.114 [proj=0.0 attn=0.1] | mode=[ch=44% dc=32% id=24%] | tau_g=0.908 | 22.4 steps/s
Step   67000/500000 | ep=750 | critic=1.9564 | actor=-17.6230 | alpha=0.1104 | avg_reward=-28.7 | avg_raw_reward=1.2 | avg_soc=9.05 | grad_c=6.773 [q1=3.8 q2=5.6] | grad_a=0.450 | grad_t=0.131 [proj=0.0 attn=0.1] | mode=[ch=33% dc=33% id=34%] | tau_g=0.906 | 22.4 steps/s
Step   68000/500000 | ep=755 | critic=1.8893 | actor=-16.8026 | alpha=0.1072 | avg_reward=-36.4 | avg_raw_reward=-10.5 | avg_soc=6.99 | grad_c=6.598 [q1=3.1 q2=5.8] | grad_a=0.413 | grad_t=0.123 [proj=0.0 attn=0.1] | mode=[ch=34% dc=42% id=24%] | tau_g=0.905 | 22.4 steps/s
